time,value
2024-09-07T18:24:15.171813976Z,9.932451248168945
2024-09-07T18:24:23.689082471Z,9.907369613647461
2024-09-07T18:24:23.690368395Z,9.909348487854004
2024-09-07T18:24:23.692123861Z,9.958056449890137
2024-09-07T18:24:25.636432171Z,9.918128967285156
2024-09-07T18:24:25.638072089Z,9.925509452819824
2024-09-07T18:24:25.639815999Z,9.892566680908203
2024-09-07T18:24:25.642188323Z,9.954827308654785
2024-09-07T18:24:25.64394454Z,9.913846969604492
2024-09-07T18:24:27.149506692Z,9.914266586303711
2024-09-07T18:24:27.151062934Z,9.946281433105469
2024-09-07T18:24:27.152894925Z,9.913947105407715
2024-09-07T18:24:27.388175238Z,9.929317474365234
2024-09-07T18:24:27.38960064Z,9.825029373168945
2024-09-07T18:24:27.39128901Z,9.913870811462402
2024-09-07T18:24:27.392785963Z,9.89637565612793
2024-09-07T18:24:28.218575647Z,9.879125595092773
2024-09-07T18:24:28.220252803Z,9.93035888671875
2024-09-07T18:24:30.814579636Z,9.869608879089355
2024-09-07T18:24:45.1627334Z,9.991055488586426
2024-09-07T18:24:45.164333824Z,9.936422348022461
2024-09-07T18:24:45.166127938Z,9.893880844116211
2024-09-07T18:24:45.167726213Z,9.895694732666016
2024-09-07T18:24:45.169088429Z,9.941398620605469
2024-09-07T18:24:45.170346983Z,9.918374061584473
2024-09-07T18:24:45.171535747Z,9.923189163208008
2024-09-07T18:24:45.5840294Z,9.928014755249023
2024-09-07T18:24:48.171742439Z,9.916632652282715
2024-09-07T18:24:48.173331331Z,9.933247566223145
2024-09-07T18:24:48.174792215Z,9.921652793884277
2024-09-07T18:24:49.060951254Z,9.939523696899414
2024-09-07T18:24:49.062501893Z,9.907954216003418
2024-09-07T18:25:05.205402094Z,9.943846702575684
2024-09-07T18:25:05.206983929Z,9.938840866088867
2024-09-07T18:25:05.209066863Z,9.891006469726562
2024-09-07T18:25:05.2105562Z,9.925374031066895
2024-09-07T18:25:05.211988914Z,9.935998916625977
2024-09-07T18:25:15.215358966Z,9.8921480178833
2024-09-07T18:25:15.217161018Z,9.914912223815918
2024-09-07T18:25:15.218669753Z,9.913969993591309
2024-09-07T18:25:15.220374467Z,9.99390983581543
2024-09-07T18:25:15.222884503Z,9.982881546020508
2024-09-07T18:25:16.128104361Z,9.924772262573242
2024-09-07T18:25:16.129738268Z,9.956143379211426
2024-09-07T18:25:16.131257594Z,9.92299747467041
2024-09-07T18:25:16.13270432Z,9.920055389404297
2024-09-07T18:25:19.718549509Z,9.828012466430664
2024-09-07T18:25:19.720573527Z,9.933003425598145
2024-09-07T18:25:19.722500029Z,9.86611270904541
2024-09-07T18:25:19.743740412Z,9.921114921569824
2024-09-07T18:25:19.776248355Z,9.929017066955566
2024-09-07T18:25:19.779532177Z,9.880488395690918
2024-09-07T18:25:20.134668957Z,9.990411758422852
2024-09-07T18:25:21.970617479Z,9.926877975463867
2024-09-07T18:25:21.972316921Z,9.935851097106934
2024-09-07T18:25:21.974390752Z,9.907994270324707
2024-09-07T18:25:22.25477968Z,9.933833122253418
2024-09-07T18:25:22.786974865Z,9.924003601074219
2024-09-07T18:25:23.258959996Z,9.916862487792969
2024-09-07T18:25:23.774906759Z,9.908233642578125
2024-09-07T18:25:24.29854928Z,9.935787200927734
2024-09-07T18:25:24.860925827Z,9.933536529541016
2024-09-07T18:25:25.332234011Z,9.893165588378906
2024-09-07T18:25:25.899884691Z,9.949676513671875
2024-09-07T18:25:26.387320392Z,9.931670188903809
2024-09-07T18:25:26.902094154Z,9.911153793334961
2024-09-07T18:25:27.423820507Z,9.930075645446777
2024-09-07T18:25:27.928123143Z,9.924169540405273
2024-09-07T18:25:28.464998494Z,9.911111831665039
2024-09-07T18:25:28.967843192Z,9.939187049865723
2024-09-07T18:25:30.248722013Z,9.91485595703125
2024-09-07T18:25:30.250781742Z,9.973244667053223
2024-09-07T18:25:30.573678969Z,9.898323059082031
2024-09-07T18:25:31.046117662Z,9.933515548706055
2024-09-07T18:25:31.565982993Z,9.912501335144043
2024-09-07T18:25:32.091856349Z,9.909835815429688
2024-09-07T18:25:32.608997301Z,9.905872344970703
2024-09-07T18:25:33.132352285Z,9.917081832885742
2024-09-07T18:25:33.667995051Z,9.897424697875977
2024-09-07T18:25:34.187222811Z,9.923962593078613
2024-09-07T18:25:34.705865495Z,9.921013832092285
2024-09-07T18:25:35.224527629Z,9.921869277954102
2024-09-07T18:25:36.267289511Z,9.935447692871094
2024-09-07T18:25:36.2922437Z,9.928089141845703
2024-09-07T18:25:36.802990538Z,9.94373607635498
2024-09-07T18:25:37.816524737Z,9.921440124511719
2024-09-07T18:25:37.840209156Z,9.862177848815918
2024-09-07T18:25:38.386174301Z,9.988908767700195
2024-09-07T18:25:38.933949958Z,9.926746368408203
2024-09-07T18:25:39.436073925Z,9.907388687133789
2024-09-07T18:25:40.39777845Z,9.886263847351074
2024-09-07T18:25:40.46126193Z,9.881762504577637
2024-09-07T18:25:41.032861081Z,9.941434860229492
2024-09-07T18:25:41.507059069Z,9.935566902160645
2024-09-07T18:25:42.044523093Z,9.994099617004395
2024-09-07T18:25:42.570976997Z,9.98100471496582
2024-09-07T18:25:43.084109457Z,9.949748992919922
2024-09-07T18:25:43.610235376Z,9.897619247436523
2024-09-07T18:25:44.164586281Z,9.900983810424805
2024-09-07T18:25:44.689114991Z,9.914263725280762
2024-09-07T18:25:45.206401577Z,9.897089958190918
2024-09-07T18:25:45.736350296Z,9.988250732421875
2024-09-07T18:25:46.222518429Z,9.96375560760498
2024-09-07T18:25:46.746204761Z,9.933979034423828
2024-09-07T18:25:47.266570251Z,9.890488624572754
2024-09-07T18:25:47.813246275Z,9.932002067565918
2024-09-07T18:25:48.329812214Z,9.948084831237793
2024-09-07T18:25:48.837306568Z,10.0574312210083
2024-09-07T18:25:49.367421069Z,9.8814115524292
2024-09-07T18:25:49.900399851Z,9.927978515625
2024-09-07T18:25:50.409484366Z,9.955426216125488
2024-09-07T18:25:50.933276944Z,9.97417163848877
2024-09-07T18:25:52.215710568Z,9.822375297546387
2024-09-07T18:25:52.220131438Z,9.903165817260742
2024-09-07T18:25:52.499409323Z,9.899261474609375
